,Pos,Age,Starts,Player,urls,scouting_url,match_logs,position_group
28,MF,24.0,0,Emil Bohinen,https://fbref.com/en/players/c83c203f/Emil-Bohinen,https://fbref.com/en/players/c83c203f/scout/365_m1/Emil-Bohinen-Scouting-Report,https://fbref.com/en/players/c83c203f/matchlogs/2022-2023/summary/Emil-Bohinen-Match-Logs,Central Midfielders
29,"DF,FW",17.0,0,Seydou Fini,https://fbref.com/en/players/6411925d/Seydou-Fini,https://fbref.com/en/players/6411925d/scout/365_m1/Seydou-Fini-Scouting-Report,https://fbref.com/en/players/6411925d/matchlogs/2022-2023/summary/Seydou-Fini-Match-Logs,Wing-Back
30,MF,25.0,0,Filip Jagiello,https://fbref.com/en/players/4cdcbc14/Filip-Jagiello,https://fbref.com/en/players/4cdcbc14/scout/365_m1/Filip-Jagiello-Scouting-Report,https://fbref.com/en/players/4cdcbc14/matchlogs/2022-2023/summary/Filip-Jagiello-Match-Logs,Central Midfielders
31,"MF,DF",26.0,0,Pablo Galdames Millan,https://fbref.com/en/players/dd403465/Pablo-Galdames-Millan,https://fbref.com/en/players/dd403465/scout/365_m1/Pablo-Galdames-Millan-Scouting-Report,https://fbref.com/en/players/dd403465/matchlogs/2022-2023/summary/Pablo-Galdames-Millan-Match-Logs,Defensive-Midfielders
32,GK,26.0,0,Daniele Sommariva,https://fbref.com/en/players/a8e7f7e9/Daniele-Sommariva,https://fbref.com/en/players/a8e7f7e9/scout/365_m1/Daniele-Sommariva-Scouting-Report,https://fbref.com/en/players/a8e7f7e9/matchlogs/2022-2023/summary/Daniele-Sommariva-Match-Logs,GK
33,FW,18.0,0,Christos Papadopoulos,https://fbref.com/en/players/e19bc88c/Christos-Papadopoulos,https://fbref.com/en/players/e19bc88c/scout/365_m1/Christos-Papadopoulos-Scouting-Report,https://fbref.com/en/players/e19bc88c/matchlogs/2022-2023/summary/Christos-Papadopoulos-Match-Logs,Forwards
34,"FW,MF",28.0,0,Mattia Aramu,https://fbref.com/en/players/0847b5a5/Mattia-Aramu,https://fbref.com/en/players/0847b5a5/scout/365_m1/Mattia-Aramu-Scouting-Report,https://fbref.com/en/players/0847b5a5/matchlogs/2022-2023/summary/Mattia-Aramu-Match-Logs,Attacking Midfielders
35,MF,17.0,0,Riccardo Arboscello,https://fbref.com/en/players/96966bc2/Riccardo-Arboscello,https://fbref.com/en/players/96966bc2/scout/365_m1/Riccardo-Arboscello-Scouting-Report,https://fbref.com/en/players/96966bc2/matchlogs/2022-2023/summary/Riccardo-Arboscello-Match-Logs,Central Midfielders
36,GK,18.0,0,Simone Calvani,https://fbref.com/en/players/9ce4c152/Simone-Calvani,https://fbref.com/en/players/9ce4c152/scout/365_m1/Simone-Calvani-Scouting-Report,https://fbref.com/en/players/9ce4c152/matchlogs/2022-2023/summary/Simone-Calvani-Match-Logs,GK
37,MF,19.0,0,Faroukou Cisse,https://fbref.com/en/players/6063d40c/Faroukou-Cisse,https://fbref.com/en/players/6063d40c/scout/365_m1/Faroukou-Cisse-Scouting-Report,https://fbref.com/en/players/6063d40c/matchlogs/2022-2023/summary/Faroukou-Cisse-Match-Logs,Central Midfielders
38,FW,34.0,0,Massimo Coda,https://fbref.com/en/players/4c7940d6/Massimo-Coda,https://fbref.com/en/players/4c7940d6/scout/365_m1/Massimo-Coda-Scouting-Report,https://fbref.com/en/players/4c7940d6/matchlogs/2022-2023/summary/Massimo-Coda-Match-Logs,Forwards
39,DF,18.0,0,Tommaso Pittino,https://fbref.com/en/players/b4e515e4/Tommaso-Pittino,https://fbref.com/en/players/b4e515e4/scout/365_m1/Tommaso-Pittino-Scouting-Report,https://fbref.com/en/players/b4e515e4/matchlogs/2022-2023/summary/Tommaso-Pittino-Match-Logs,Defender
0,GK,33.0,33,Pietro Terracciano,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,https://fbref.com/en/players/e1b0a70d/scout/365_m1/Pietro-Terracciano-Scouting-Report,https://fbref.com/en/players/e1b0a70d/matchlogs/2022-2023/summary/Pietro-Terracciano-Match-Logs,GK
1,DF,25.0,27,Nikola Milenkovic,https://fbref.com/en/players/bee704fc/Nikola-Milenkovic,https://fbref.com/en/players/bee704fc/scout/365_m1/Nikola-Milenkovic-Scouting-Report,https://fbref.com/en/players/bee704fc/matchlogs/2022-2023/summary/Nikola-Milenkovic-Match-Logs,Defender
2,DF,30.0,27,Cristiano Biraghi,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,https://fbref.com/en/players/9e1577aa/scout/365_m1/Cristiano-Biraghi-Scouting-Report,https://fbref.com/en/players/9e1577aa/matchlogs/2022-2023/summary/Cristiano-Biraghi-Match-Logs,Defender
3,MF,33.0,27,Giacomo Bonaventura,https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura,https://fbref.com/en/players/d995ed27/scout/365_m1/Giacomo-Bonaventura-Scouting-Report,https://fbref.com/en/players/d995ed27/matchlogs/2022-2023/summary/Giacomo-Bonaventura-Match-Logs,Central Midfielders
4,DF,27.0,26,Lucas Martinez Quarta,https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta,https://fbref.com/en/players/3ec3c1c9/scout/365_m1/Lucas-Martinez-Quarta-Scouting-Report,https://fbref.com/en/players/3ec3c1c9/matchlogs/2022-2023/summary/Lucas-Martinez-Quarta-Match-Logs,Defender
5,MF,30.0,24,Alfred Duncan,https://fbref.com/en/players/528492ea/Alfred-Duncan,https://fbref.com/en/players/528492ea/scout/365_m1/Alfred-Duncan-Scouting-Report,https://fbref.com/en/players/528492ea/matchlogs/2022-2023/summary/Alfred-Duncan-Match-Logs,Central Midfielders
6,DF,24.0,23,Luca Ranieri,https://fbref.com/en/players/8c63fae5/Luca-Ranieri,https://fbref.com/en/players/8c63fae5/scout/365_m1/Luca-Ranieri-Scouting-Report,https://fbref.com/en/players/8c63fae5/matchlogs/2022-2023/summary/Luca-Ranieri-Match-Logs,Defender
7,MF,26.0,23,Arthur Melo,https://fbref.com/en/players/48b3dd60/Arthur-Melo,https://fbref.com/en/players/48b3dd60/scout/365_m1/Arthur-Melo-Scouting-Report,https://fbref.com/en/players/48b3dd60/matchlogs/2022-2023/summary/Arthur-Melo-Match-Logs,Central Midfielders
8,DF,19.0,22,Michael Kayode,https://fbref.com/en/players/e19660a8/Michael-Kayode,https://fbref.com/en/players/e19660a8/scout/365_m1/Michael-Kayode-Scouting-Report,https://fbref.com/en/players/e19660a8/matchlogs/2022-2023/summary/Michael-Kayode-Match-Logs,Defender
9,FW,25.0,21,Nicolas Gonzalez,https://fbref.com/en/players/2374aaca/Nicolas-Gonzalez,https://fbref.com/en/players/2374aaca/scout/365_m1/Nicolas-Gonzalez-Scouting-Report,https://fbref.com/en/players/2374aaca/matchlogs/2022-2023/summary/Nicolas-Gonzalez-Match-Logs,Forwards
10,"FW,MF",22.0,21,Lucas Beltran,https://fbref.com/en/players/482d2bc3/Lucas-Beltran,https://fbref.com/en/players/482d2bc3/scout/365_m1/Lucas-Beltran-Scouting-Report,https://fbref.com/en/players/482d2bc3/matchlogs/2022-2023/summary/Lucas-Beltran-Match-Logs,Attacking Midfielders
11,FW,25.0,18,Jonathan Ikone,https://fbref.com/en/players/42eaa028/Jonathan-Ikone,https://fbref.com/en/players/42eaa028/scout/365_m1/Jonathan-Ikone-Scouting-Report,https://fbref.com/en/players/42eaa028/matchlogs/2022-2023/summary/Jonathan-Ikone-Match-Logs,Forwards
12,MF,26.0,16,Rolando Mandragora,https://fbref.com/en/players/c7259b83/Rolando-Mandragora,https://fbref.com/en/players/c7259b83/scout/365_m1/Rolando-Mandragora-Scouting-Report,https://fbref.com/en/players/c7259b83/matchlogs/2022-2023/summary/Rolando-Mandragora-Match-Logs,Central Midfielders
13,DF,22.0,16,Fabiano Parisi,https://fbref.com/en/players/0967845b/Fabiano-Parisi,https://fbref.com/en/players/0967845b/scout/365_m1/Fabiano-Parisi-Scouting-Report,https://fbref.com/en/players/0967845b/matchlogs/2022-2023/summary/Fabiano-Parisi-Match-Logs,Defender
14,FW,26.0,15,MBala Nzola,https://fbref.com/en/players/a4948e67/MBala-Nzola,https://fbref.com/en/players/a4948e67/scout/365_m1/MBala-Nzola-Scouting-Report,https://fbref.com/en/players/a4948e67/matchlogs/2022-2023/summary/MBala-Nzola-Match-Logs,Forwards
15,FW,24.0,13,Riccardo Sottil,https://fbref.com/en/players/94816803/Riccardo-Sottil,https://fbref.com/en/players/94816803/scout/365_m1/Riccardo-Sottil-Scouting-Report,https://fbref.com/en/players/94816803/matchlogs/2022-2023/summary/Riccardo-Sottil-Match-Logs,Forwards
16,FW,25.0,11,Christian Kouame,https://fbref.com/en/players/58e933d2/Christian-Kouame,https://fbref.com/en/players/58e933d2/scout/365_m1/Christian-Kouame-Scouting-Report,https://fbref.com/en/players/58e933d2/matchlogs/2022-2023/summary/Christian-Kouame-Match-Logs,Forwards
17,FW,29.0,11,Andrea Belotti,https://fbref.com/en/players/d705ba44/Andrea-Belotti,https://fbref.com/en/players/d705ba44/scout/365_m1/Andrea-Belotti-Scouting-Report,https://fbref.com/en/players/d705ba44/matchlogs/2022-2023/summary/Andrea-Belotti-Match-Logs,Forwards
18,"MF,FW",28.0,8,Antonin Barak,https://fbref.com/en/players/01efac19/Antonin-Barak,https://fbref.com/en/players/01efac19/scout/365_m1/Antonin-Barak-Scouting-Report,https://fbref.com/en/players/01efac19/matchlogs/2022-2023/summary/Antonin-Barak-Match-Logs,Attacking Midfielders
19,FW,25.0,8,Josip Brekalo,https://fbref.com/en/players/d4a2533d/Josip-Brekalo,https://fbref.com/en/players/d4a2533d/scout/365_m1/Josip-Brekalo-Scouting-Report,https://fbref.com/en/players/d4a2533d/matchlogs/2022-2023/summary/Josip-Brekalo-Match-Logs,Forwards
20,MF,25.0,7,Maxime Lopez,https://fbref.com/en/players/20094685/Maxime-Lopez,https://fbref.com/en/players/20094685/scout/365_m1/Maxime-Lopez-Scouting-Report,https://fbref.com/en/players/20094685/matchlogs/2022-2023/summary/Maxime-Lopez-Match-Logs,Central Midfielders
21,DF,24.0,7,Dodo,https://fbref.com/en/players/b5f7d10b/Dodo,https://fbref.com/en/players/b5f7d10b/scout/365_m1/Dodo-Scouting-Report,https://fbref.com/en/players/b5f7d10b/matchlogs/2022-2023/summary/Dodo-Match-Logs,Defender
22,"FW,MF",26.0,5,Gaetano Castrovilli,https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli,https://fbref.com/en/players/0728bebe/scout/365_m1/Gaetano-Castrovilli-Scouting-Report,https://fbref.com/en/players/0728bebe/matchlogs/2022-2023/summary/Gaetano-Castrovilli-Match-Logs,Attacking Midfielders
23,DF,31.0,4,Davide Faraoni,https://fbref.com/en/players/aae9d04a/Davide-Faraoni,https://fbref.com/en/players/aae9d04a/scout/365_m1/Davide-Faraoni-Scouting-Report,https://fbref.com/en/players/aae9d04a/matchlogs/2022-2023/summary/Davide-Faraoni-Match-Logs,Defender
24,GK,24.0,4,Oliver Christensen,https://fbref.com/en/players/af104654/Oliver-Christensen,https://fbref.com/en/players/af104654/scout/365_m1/Oliver-Christensen-Scouting-Report,https://fbref.com/en/players/af104654/matchlogs/2022-2023/summary/Oliver-Christensen-Match-Logs,GK
25,GK,17.0,1,Tommaso Martinelli,https://fbref.com/en/players/968ddd14/Tommaso-Martinelli,https://fbref.com/en/players/968ddd14/scout/365_m1/Tommaso-Martinelli-Scouting-Report,https://fbref.com/en/players/968ddd14/matchlogs/2022-2023/summary/Tommaso-Martinelli-Match-Logs,GK
26,MF,20.0,0,Gino Infantino,https://fbref.com/en/players/546c7f68/Gino-Infantino,https://fbref.com/en/players/546c7f68/scout/365_m1/Gino-Infantino-Scouting-Report,https://fbref.com/en/players/546c7f68/matchlogs/2022-2023/summary/Gino-Infantino-Match-Logs,Central Midfielders
27,"DF,MF",28.0,0,Yerry Mina,https://fbref.com/en/players/6d5701f2/Yerry-Mina,https://fbref.com/en/players/6d5701f2/scout/365_m1/Yerry-Mina-Scouting-Report,https://fbref.com/en/players/6d5701f2/matchlogs/2022-2023/summary/Yerry-Mina-Match-Logs,Defender
28,"DF,FW",18.0,0,Pietro Comuzzo,https://fbref.com/en/players/5e3ecc35/Pietro-Comuzzo,https://fbref.com/en/players/5e3ecc35/scout/365_m1/Pietro-Comuzzo-Scouting-Report,https://fbref.com/en/players/5e3ecc35/matchlogs/2022-2023/summary/Pietro-Comuzzo-Match-Logs,Wing-Back
29,MF,19.0,0,Lorenzo Amatucci,https://fbref.com/en/players/13b9e2fb/Lorenzo-Amatucci,https://fbref.com/en/players/13b9e2fb/scout/365_m1/Lorenzo-Amatucci-Scouting-Report,https://fbref.com/en/players/13b9e2fb/matchlogs/2022-2023/summary/Lorenzo-Amatucci-Match-Logs,Central Midfielders
30,MF,26.0,0,Sofyan Amrabat,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat,https://fbref.com/en/players/5a2cb25d/scout/365_m1/Sofyan-Amrabat-Scouting-Report,https://fbref.com/en/players/5a2cb25d/matchlogs/2022-2023/summary/Sofyan-Amrabat-Match-Logs,Central Midfielders
31,DF,19.0,0,Christian Biagetti,https://fbref.com/en/players/4cf7c393/Christian-Biagetti,https://fbref.com/en/players/4cf7c393/scout/365_m1/Christian-Biagetti-Scouting-Report,https://fbref.com/en/players/4cf7c393/matchlogs/2022-2023/summary/Christian-Biagetti-Match-Logs,Defender
32,DF,21.0,0,Christian Dalle Mura,https://fbref.com/en/players/f32df091/Christian-Dalle-Mura,https://fbref.com/en/players/f32df091/scout/365_m1/Christian-Dalle-Mura-Scouting-Report,https://fbref.com/en/players/f32df091/matchlogs/2022-2023/summary/Christian-Dalle-Mura-Match-Logs,Defender
33,FW,17.0,0,Maat Daniel Caprini,https://fbref.com/en/players/183934cd/Maat-Daniel-Caprini,https://fbref.com/en/players/183934cd/scout/365_m1/Maat-Daniel-Caprini-Scouting-Report,https://fbref.com/en/players/183934cd/matchlogs/2022-2023/summary/Maat-Daniel-Caprini-Match-Logs,Forwards
34,MF,17.0,0,Niccolo Fortini,https://fbref.com/en/players/ed336580/Niccolo-Fortini,https://fbref.com/en/players/ed336580/scout/365_m1/Niccolo-Fortini-Scouting-Report,https://fbref.com/en/players/ed336580/matchlogs/2022-2023/summary/Niccolo-Fortini-Match-Logs,Central Midfielders
35,FW,25.0,0,Luka Jovic,https://fbref.com/en/players/4d8cd038/Luka-Jovic,https://fbref.com/en/players/4d8cd038/scout/365_m1/Luka-Jovic-Scouting-Report,https://fbref.com/en/players/4d8cd038/matchlogs/2022-2023/summary/Luka-Jovic-Match-Logs,Forwards
36,"FW,MF",32.0,0,Aleksandr Kokorin,https://fbref.com/en/players/fec5accc/Aleksandr-Kokorin,https://fbref.com/en/players/fec5accc/scout/365_m1/Aleksandr-Kokorin-Scouting-Report,https://fbref.com/en/players/fec5accc/matchlogs/2022-2023/summary/Aleksandr-Kokorin-Match-Logs,Attacking Midfielders
37,DF,21.0,0,Niccolo Pierozzi,https://fbref.com/en/players/3649ece2/Niccolo-Pierozzi,https://fbref.com/en/players/3649ece2/scout/365_m1/Niccolo-Pierozzi-Scouting-Report,https://fbref.com/en/players/3649ece2/matchlogs/2022-2023/summary/Niccolo-Pierozzi-Match-Logs,Defender
38,MF,26.0,0,Abdelhamid Sabiri,https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,https://fbref.com/en/players/4830e0af/scout/365_m1/Abdelhamid-Sabiri-Scouting-Report,https://fbref.com/en/players/4830e0af/matchlogs/2022-2023/summary/Abdelhamid-Sabiri-Match-Logs,Central Midfielders
39,FW,18.0,0,Fallou Sene,https://fbref.com/en/players/75d2b3b9/Fallou-Sene,https://fbref.com/en/players/75d2b3b9/scout/365_m1/Fallou-Sene-Scouting-Report,https://fbref.com/en/players/75d2b3b9/matchlogs/2022-2023/summary/Fallou-Sene-Match-Logs,Forwards
40,GK,16.0,0,Tommaso Vannucchi,https://fbref.com/en/players/4a3a546f/Tommaso-Vannucchi,https://fbref.com/en/players/4a3a546f/scout/365_m1/Tommaso-Vannucchi-Scouting-Report,https://fbref.com/en/players/4a3a546f/matchlogs/2022-2023/summary/Tommaso-Vannucchi-Match-Logs,GK
0,MF,28.0,37,Walace,https://fbref.com/en/players/26db8853/Walace,https://fbref.com/en/players/26db8853/scout/365_m1/Walace-Scouting-Report,https://fbref.com/en/players/26db8853/matchlogs/2022-2023/summary/Walace-Match-Logs,Central Midfielders
1,DF,23.0,36,Nehuen Perez,https://fbref.com/en/players/f7c491f1/Nehuen-Perez,https://fbref.com/en/players/f7c491f1/scout/365_m1/Nehuen-Perez-Scouting-Report,https://fbref.com/en/players/f7c491f1/matchlogs/2022-2023/summary/Nehuen-Perez-Match-Logs,Defender
2,FW,22.0,30,Lorenzo Lucca,https://fbref.com/en/players/83c06f3a/Lorenzo-Lucca,https://fbref.com/en/players/83c06f3a/scout/365_m1/Lorenzo-Lucca-Scouting-Report,https://fbref.com/en/players/83c06f3a/matchlogs/2022-2023/summary/Lorenzo-Lucca-Match-Logs,Forwards
3,MF,21.0,28,Lazar Samardzic,https://fbref.com/en/players/217c93a1/Lazar-Samardzic,https://fbref.com/en/players/217c93a1/scout/365_m1/Lazar-Samardzic-Scouting-Report,https://fbref.com/en/players/217c93a1/matchlogs/2022-2023/summary/Lazar-Samardzic-Match-Logs,Central Midfielders
4,DF,29.0,27,Hassane Kamara,https://fbref.com/en/players/19a12bed/Hassane-Kamara,https://fbref.com/en/players/19a12bed/scout/365_m1/Hassane-Kamara-Scouting-Report,https://fbref.com/en/players/19a12bed/matchlogs/2022-2023/summary/Hassane-Kamara-Match-Logs,Defender
5,DF,21.0,23,Thomas Kristensen,https://fbref.com/en/players/fadf9a05/Thomas-Kristensen,https://fbref.com/en/players/fadf9a05/scout/365_m1/Thomas-Kristensen-Scouting-Report,https://fbref.com/en/players/fadf9a05/matchlogs/2022-2023/summary/Thomas-Kristensen-Match-Logs,Defender
6,DF,24.0,23,Jaka Bijol,https://fbref.com/en/players/6fdac234/Jaka-Bijol,https://fbref.com/en/players/6fdac234/scout/365_m1/Jaka-Bijol-Scouting-Report,https://fbref.com/en/players/6fdac234/matchlogs/2022-2023/summary/Jaka-Bijol-Match-Logs,Defender
7,"FW,MF",32.0,22,Roberto Pereyra,https://fbref.com/en/players/75f2c59f/Roberto-Pereyra,https://fbref.com/en/players/75f2c59f/scout/365_m1/Roberto-Pereyra-Scouting-Report,https://fbref.com/en/players/75f2c59f/matchlogs/2022-2023/summary/Roberto-Pereyra-Match-Logs,Attacking Midfielders
8,MF,25.0,21,Sandi Lovric,https://fbref.com/en/players/966eea58/Sandi-Lovric,https://fbref.com/en/players/966eea58/scout/365_m1/Sandi-Lovric-Scouting-Report,https://fbref.com/en/players/966eea58/matchlogs/2022-2023/summary/Sandi-Lovric-Match-Logs,Central Midfielders
9,GK,23.0,21,Maduka Okoye,https://fbref.com/en/players/ab5c36dd/Maduka-Okoye,https://fbref.com/en/players/ab5c36dd/scout/365_m1/Maduka-Okoye-Scouting-Report,https://fbref.com/en/players/ab5c36dd/matchlogs/2022-2023/summary/Maduka-Okoye-Match-Logs,GK
10,MF,24.0,21,Martin Payero,https://fbref.com/en/players/bdbff2b5/Martin-Payero,https://fbref.com/en/players/bdbff2b5/scout/365_m1/Martin-Payero-Scouting-Report,https://fbref.com/en/players/bdbff2b5/matchlogs/2022-2023/summary/Martin-Payero-Match-Logs,Central Midfielders
11,DF,20.0,20,Festy Ebosele,https://fbref.com/en/players/dbfa4f16/Festy-Ebosele,https://fbref.com/en/players/dbfa4f16/scout/365_m1/Festy-Ebosele-Scouting-Report,https://fbref.com/en/players/dbfa4f16/matchlogs/2022-2023/summary/Festy-Ebosele-Match-Logs,Defender
12,FW,30.0,19,Florian Thauvin,https://fbref.com/en/players/2b9fdeea/Florian-Thauvin,https://fbref.com/en/players/2b9fdeea/scout/365_m1/Florian-Thauvin-Scouting-Report,https://fbref.com/en/players/2b9fdeea/matchlogs/2022-2023/summary/Florian-Thauvin-Match-Logs,Forwards
13,DF,22.0,18,Joao Ferreira,https://fbref.com/en/players/fb37a645/Joao-Ferreira,https://fbref.com/en/players/fb37a645/scout/365_m1/Joao-Ferreira-Scouting-Report,https://fbref.com/en/players/fb37a645/matchlogs/2022-2023/summary/Joao-Ferreira-Match-Logs,Defender
14,GK,32.0,17,Marco Silvestri,https://fbref.com/en/players/0d422df7/Marco-Silvestri,https://fbref.com/en/players/0d422df7/scout/365_m1/Marco-Silvestri-Scouting-Report,https://fbref.com/en/players/0d422df7/matchlogs/2022-2023/summary/Marco-Silvestri-Match-Logs,GK
15,DF,28.0,11,Kingsley Ehizibue,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue,https://fbref.com/en/players/76b2817e/scout/365_m1/Kingsley-Ehizibue-Scouting-Report,https://fbref.com/en/players/76b2817e/matchlogs/2022-2023/summary/Kingsley-Ehizibue-Match-Logs,Defender
16,DF,23.0,10,Jordan Zemura,https://fbref.com/en/players/e8271ad9/Jordan-Zemura,https://fbref.com/en/players/e8271ad9/scout/365_m1/Jordan-Zemura-Scouting-Report,https://fbref.com/en/players/e8271ad9/matchlogs/2022-2023/summary/Jordan-Zemura-Match-Logs,Defender
17,DF,32.0,10,Christian Kabasele,https://fbref.com/en/players/914ab9a1/Christian-Kabasele,https://fbref.com/en/players/914ab9a1/scout/365_m1/Christian-Kabasele-Scouting-Report,https://fbref.com/en/players/914ab9a1/matchlogs/2022-2023/summary/Christian-Kabasele-Match-Logs,Defender
18,"FW,MF",27.0,9,Isaac Success,https://fbref.com/en/players/f573a8bf/Isaac-Success,https://fbref.com/en/players/f573a8bf/scout/365_m1/Isaac-Success-Scouting-Report,https://fbref.com/en/players/f573a8bf/matchlogs/2022-2023/summary/Isaac-Success-Match-Logs,Attacking Midfielders
19,DF,29.0,7,Lautaro Gianetti,https://fbref.com/en/players/e08ac719/Lautaro-Gianetti,https://fbref.com/en/players/e08ac719/scout/365_m1/Lautaro-Gianetti-Scouting-Report,https://fbref.com/en/players/e08ac719/matchlogs/2022-2023/summary/Lautaro-Gianetti-Match-Logs,Defender
20,MF,24.0,4,Oier Zarraga,https://fbref.com/en/players/968a1c2f/Oier-Zarraga,https://fbref.com/en/players/968a1c2f/scout/365_m1/Oier-Zarraga-Scouting-Report,https://fbref.com/en/players/968a1c2f/matchlogs/2022-2023/summary/Oier-Zarraga-Match-Logs,Central Midfielders
21,"MF,FW",23.0,2,Brenner,https://fbref.com/en/players/279508bf/Brenner,https://fbref.com/en/players/279508bf/scout/365_m1/Brenner-Scouting-Report,https://fbref.com/en/players/279508bf/matchlogs/2022-2023/summary/Brenner-Match-Logs,Attacking Midfielders
